a,b,c,d
4.94,37.3,69,0.38121547
4.94,37.4,69,0.38121547
4.94,37.5,68,0.375690608
4.94,37.6,68,0.375690608
4.94,37.7,68,0.375690608
4.94,37.8,68,0.375690608
4.94,37.9,68,0.375690608
4.94,38,69,0.38121547
4.94,38.1,68,0.375690608
4.94,38.2,68,0.375690608
4.94,38.3,68,0.375690608
4.94,38.4,68,0.375690608
4.94,38.5,68,0.375690608
4.94,38.6,68,0.375690608
4.94,38.7,67,0.370165746
4.94,38.8,67,0.370165746
4.94,38.9,67,0.370165746
4.94,39,67,0.370165746
4.94,39.1,67,0.370165746
4.94,39.2,67,0.370165746
4.94,39.3,68,0.375690608
4.94,39.4,67,0.370165746
4.94,39.5,67,0.370165746
4.94,39.6,67,0.370165746
4.94,39.7,67,0.370165746
4.94,39.8,67,0.370165746
4.94,39.9,67,0.370165746
4.94,40,66,0.364640884
4.94,40.1,66,0.364640884
4.94,40.2,66,0.364640884
4.94,40.3,66,0.364640884
4.94,40.4,66,0.364640884
4.94,40.5,66,0.364640884
4.94,40.6,65,0.359116022
4.94,40.7,65,0.359116022
4.94,40.8,66,0.364640884
4.94,40.9,66,0.364640884
4.94,41,66,0.364640884
4.94,41.1,65,0.359116022
4.94,41.2,65,0.359116022
4.94,41.3,65,0.359116022
4.94,41.4,65,0.359116022
4.94,41.5,65,0.359116022
4.94,41.6,65,0.359116022
4.94,41.7,65,0.359116022
4.94,41.8,65,0.359116022
4.94,41.9,64,0.35359116
4.94,42,64,0.35359116
4.94,42.1,64,0.35359116
4.94,42.2,64,0.35359116
4.94,42.3,64,0.35359116
4.94,42.4,64,0.35359116
4.94,42.5,63,0.348066298
4.94,42.6,63,0.348066298
4.94,42.7,63,0.348066298
4.94,42.8,63,0.348066298
4.94,42.9,63,0.348066298
4.94,43,63,0.348066298
4.94,43.1,62,0.342541436
4.94,43.2,62,0.342541436
4.94,43.3,62,0.342541436
4.94,43.4,62,0.342541436
4.94,43.5,62,0.342541436
4.94,43.6,62,0.342541436
4.94,43.7,62,0.342541436
4.94,43.8,61,0.337016575
4.94,43.9,61,0.337016575
4.94,44,61,0.337016575
4.94,44.1,61,0.337016575
4.94,44.2,61,0.337016575
4.94,44.3,61,0.337016575
4.94,44.4,60,0.331491713
4.94,44.5,60,0.331491713
4.94,44.6,60,0.331491713
4.94,44.7,60,0.331491713
4.94,44.8,60,0.331491713
4.94,44.9,60,0.331491713
4.94,45,59,0.325966851
4.94,45.1,59,0.325966851
4.94,45.2,59,0.325966851
4.94,45.3,59,0.325966851
4.94,45.4,59,0.325966851
4.94,45.5,59,0.325966851
4.94,45.6,60,0.331491713
4.94,45.7,58,0.320441989
4.94,45.8,58,0.320441989
4.94,45.9,59,0.325966851
4.94,46,59,0.325966851
4.94,46.1,59,0.325966851
4.94,46.2,59,0.325966851
4.94,46.3,58,0.320441989
4.94,46.4,58,0.320441989
4.94,46.5,58,0.320441989
4.94,46.6,58,0.320441989
4.94,46.7,58,0.320441989
4.94,46.8,58,0.320441989
4.94,46.9,57,0.314917127
4.94,47,57,0.314917127
4.94,47.1,57,0.314917127
4.94,47.2,57,0.314917127
4.94,47.3,57,0.314917127
4.94,47.4,57,0.314917127
4.94,47.5,58,0.320441989
4.94,47.6,56,0.309392265
4.94,47.7,57,0.314917127
4.94,47.8,57,0.314917127
4.94,47.9,57,0.314917127
4.94,48,57,0.314917127
4.94,48.1,57,0.314917127
4.94,48.2,56,0.309392265
4.94,48.3,56,0.309392265
4.94,48.4,56,0.309392265
4.94,48.5,56,0.309392265
4.94,48.6,56,0.309392265
4.94,48.7,56,0.309392265
4.94,48.8,56,0.309392265
4.94,48.9,55,0.303867403
4.94,49,55,0.303867403
4.94,49.1,55,0.303867403
4.94,49.2,55,0.303867403
4.94,49.3,55,0.303867403
4.94,49.4,55,0.303867403
4.94,49.5,54,0.298342541
4.94,49.6,54,0.298342541
4.94,49.7,54,0.298342541
4.94,49.8,54,0.298342541
4.94,49.9,54,0.298342541
4.94,50,54,0.298342541
4.94,50.1,53,0.29281768
4.94,50.2,53,0.29281768
4.94,50.3,53,0.29281768
4.94,50.4,53,0.29281768
4.94,50.5,53,0.29281768
4.94,50.6,53,0.29281768
4.94,50.7,53,0.29281768
4.94,50.8,52,0.287292818
4.94,50.9,52,0.287292818
4.94,51,52,0.287292818
4.94,51.1,52,0.287292818
4.94,51.2,52,0.287292818
4.94,51.3,52,0.287292818
4.94,51.4,52,0.287292818
4.94,51.5,51,0.281767956
4.94,51.6,51,0.281767956
4.94,51.7,51,0.281767956
4.94,51.8,52,0.287292818
4.94,51.9,51,0.281767956
4.94,52,52,0.287292818
4.94,52.1,51,0.281767956
4.94,52.2,51,0.281767956
4.94,52.3,51,0.281767956
4.94,52.4,51,0.281767956
4.94,52.5,51,0.281767956
4.94,52.6,51,0.281767956
4.94,52.7,51,0.281767956
4.94,52.8,50,0.276243094
4.94,52.9,50,0.276243094
4.94,53,50,0.276243094
4.94,53.1,50,0.276243094
4.94,53.2,50,0.276243094
4.94,53.3,50,0.276243094
4.94,53.4,49,0.270718232
4.94,53.5,49,0.270718232
4.94,53.6,50,0.276243094
4.94,53.7,50,0.276243094
4.94,53.8,50,0.276243094
4.94,53.9,50,0.276243094
4.94,54,50,0.276243094
4.94,54.1,49,0.270718232
4.94,54.2,49,0.270718232
4.94,54.3,49,0.270718232
4.94,54.4,49,0.270718232
4.94,54.5,49,0.270718232
4.94,54.6,49,0.270718232
4.94,54.7,48,0.26519337
4.94,54.8,48,0.26519337
4.94,54.9,48,0.26519337
4.94,55,48,0.26519337
4.94,55.1,48,0.26519337
4.94,55.2,48,0.26519337
4.94,55.3,48,0.26519337
4.94,55.4,47,0.259668508
4.94,55.5,47,0.259668508
4.94,55.6,47,0.259668508
4.94,55.7,47,0.259668508
4.94,55.8,47,0.259668508
4.94,55.9,47,0.259668508
4.94,56,47,0.259668508
4.94,56.1,46,0.254143646
4.94,56.2,46,0.254143646
4.94,56.3,46,0.254143646
4.94,56.4,46,0.254143646
4.94,56.5,46,0.254143646
4.94,56.6,46,0.254143646
4.94,56.7,45,0.248618785
4.94,56.8,45,0.248618785
4.94,56.9,45,0.248618785
4.94,57,45,0.248618785
4.94,57.1,45,0.248618785
4.94,57.2,45,0.248618785
4.94,57.3,45,0.248618785
4.94,57.4,44,0.243093923
4.94,57.5,45,0.248618785
4.94,57.6,44,0.243093923
4.94,57.7,44,0.243093923
4.94,57.8,44,0.243093923
4.94,57.9,45,0.248618785
4.94,58,45,0.248618785
4.94,58.1,44,0.243093923
4.94,58.2,44,0.243093923
4.94,58.3,44,0.243093923
4.94,58.4,44,0.243093923
4.94,58.5,44,0.243093923
4.94,58.6,44,0.243093923
4.94,58.7,43,0.237569061
4.94,58.8,43,0.237569061
4.94,58.9,43,0.237569061
4.94,59,43,0.237569061
4.94,59.1,43,0.237569061
4.94,59.2,44,0.243093923
4.94,59.3,44,0.243093923
4.94,59.4,42,0.232044199
4.94,59.5,43,0.237569061
4.94,59.6,43,0.237569061
4.94,59.7,43,0.237569061
4.94,59.8,43,0.237569061
4.94,59.9,43,0.237569061
4.94,60,43,0.237569061
4.94,60.1,42,0.232044199
4.94,60.2,42,0.232044199
4.94,60.3,42,0.232044199
4.94,60.4,42,0.232044199
4.94,60.5,42,0.232044199
4.94,60.6,42,0.232044199
4.94,60.7,42,0.232044199
4.94,60.8,41,0.226519337
4.94,60.9,41,0.226519337
4.94,61,41,0.226519337
4.94,61.1,41,0.226519337
4.94,61.2,41,0.226519337
4.94,61.3,41,0.226519337
4.94,61.4,42,0.232044199
4.94,61.5,40,0.220994475
4.94,61.6,41,0.226519337
4.94,61.7,41,0.226519337
4.94,61.8,41,0.226519337
4.94,61.9,41,0.226519337
4.94,62,41,0.226519337
4.94,62.1,41,0.226519337
4.94,62.2,40,0.220994475
4.94,62.3,40,0.220994475
4.94,62.4,40,0.220994475
4.94,62.5,40,0.220994475
4.94,62.6,40,0.220994475
4.94,62.7,40,0.220994475
4.94,62.8,40,0.220994475
4.94,62.9,39,0.215469613
4.94,63,39,0.215469613
4.94,63.1,39,0.215469613
4.94,63.2,39,0.215469613
4.94,63.3,39,0.215469613
4.94,63.4,39,0.215469613
4.94,63.5,39,0.215469613
4.94,63.6,38,0.209944751
4.94,63.7,38,0.209944751
4.94,63.8,38,0.209944751
4.94,63.9,38,0.209944751
4.94,64,38,0.209944751
4.94,64.1,38,0.209944751
4.94,64.2,38,0.209944751
4.94,64.3,37,0.20441989
4.94,64.4,37,0.20441989
4.94,64.5,37,0.20441989
4.94,64.6,37,0.20441989
4.94,64.7,37,0.20441989
4.94,64.8,37,0.20441989
4.94,64.9,37,0.20441989
4.94,65,36,0.198895028
4.94,65.1,37,0.20441989
4.94,65.2,37,0.20441989
4.94,65.3,37,0.20441989
4.94,65.4,37,0.20441989
4.94,65.5,37,0.20441989
4.94,65.6,37,0.20441989
4.94,65.7,36,0.198895028
4.94,65.8,36,0.198895028
4.94,65.9,36,0.198895028
4.94,66,36,0.198895028
4.94,66.1,36,0.198895028
4.94,66.2,36,0.198895028
4.94,66.3,36,0.198895028
4.94,66.4,35,0.193370166
4.94,66.5,35,0.193370166
4.94,66.6,35,0.193370166
4.94,66.7,36,0.198895028
4.94,66.8,36,0.198895028
4.94,66.9,36,0.198895028
4.94,67,36,0.198895028
4.94,67.1,35,0.193370166
4.94,67.2,35,0.193370166
4.94,67.3,35,0.193370166
4.94,67.4,35,0.193370166
4.94,67.5,35,0.193370166
4.94,67.6,35,0.193370166
4.94,67.7,35,0.193370166
4.94,67.8,34,0.187845304
4.94,67.9,34,0.187845304
4.94,68,34,0.187845304
4.94,68.1,34,0.187845304
4.94,68.2,34,0.187845304
4.94,68.3,34,0.187845304
4.94,68.4,34,0.187845304
4.94,68.5,33,0.182320442
4.94,68.6,33,0.182320442
4.94,68.7,33,0.182320442
4.94,68.8,33,0.182320442
4.94,68.9,33,0.182320442
4.94,69,34,0.187845304
4.94,69.1,33,0.182320442
4.94,69.2,33,0.182320442
4.94,69.3,33,0.182320442
4.94,69.4,33,0.182320442
4.94,69.5,33,0.182320442
4.94,69.6,33,0.182320442
4.94,69.7,33,0.182320442
4.94,69.8,33,0.182320442
4.94,69.9,32,0.17679558
4.94,70,32,0.17679558
4.94,70.1,32,0.17679558
4.94,70.2,32,0.17679558
4.94,70.3,32,0.17679558
4.94,70.4,32,0.17679558
4.94,70.5,32,0.17679558
4.94,70.6,31,0.171270718
4.94,70.7,31,0.171270718
4.94,70.8,31,0.171270718
4.94,70.9,31,0.171270718
4.94,71,31,0.171270718
4.94,71.1,31,0.171270718
4.94,71.2,31,0.171270718
4.94,71.3,31,0.171270718
4.94,71.4,30,0.165745856
4.94,71.5,30,0.165745856
4.94,71.6,30,0.165745856
4.94,71.7,30,0.165745856
4.94,71.8,30,0.165745856
4.94,71.9,30,0.165745856
4.94,72,30,0.165745856
4.94,72.1,29,0.160220994
4.94,72.2,30,0.165745856
4.94,72.3,30,0.165745856
4.94,72.4,30,0.165745856
4.94,72.5,30,0.165745856
4.94,72.6,30,0.165745856
4.94,72.7,30,0.165745856
4.94,72.8,30,0.165745856
4.94,72.9,29,0.160220994
4.94,73,29,0.160220994
4.94,73.1,29,0.160220994
4.94,73.2,29,0.160220994
4.94,73.3,29,0.160220994
4.94,73.4,29,0.160220994
4.94,73.5,29,0.160220994
4.94,73.6,28,0.154696133
4.94,73.7,29,0.160220994
4.94,73.8,29,0.160220994
4.94,73.9,29,0.160220994
4.94,74,29,0.160220994
4.94,74.1,29,0.160220994
4.94,74.2,29,0.160220994
4.94,74.3,29,0.160220994
4.94,74.4,28,0.154696133
4.94,74.5,28,0.154696133
4.94,74.6,28,0.154696133
4.94,74.7,28,0.154696133
4.94,74.8,28,0.154696133
4.94,74.9,28,0.154696133
4.94,75,28,0.154696133
4.94,75.1,28,0.154696133
4.94,75.2,27,0.149171271
4.94,75.3,27,0.149171271
4.94,75.4,27,0.149171271
4.94,75.5,27,0.149171271
4.94,75.6,27,0.149171271
4.94,75.7,27,0.149171271
4.94,75.8,27,0.149171271
4.94,75.9,26,0.143646409
4.94,76,27,0.149171271
4.94,76.1,26,0.143646409
4.94,76.2,27,0.149171271
4.94,76.3,27,0.149171271
4.94,76.4,27,0.149171271
4.94,76.5,27,0.149171271
4.94,76.6,27,0.149171271
4.94,76.7,26,0.143646409
4.94,76.8,26,0.143646409
4.94,76.9,26,0.143646409
4.94,77,26,0.143646409
4.94,77.1,26,0.143646409
4.94,77.2,26,0.143646409
4.94,77.3,26,0.143646409
4.94,77.4,26,0.143646409
4.94,77.5,25,0.138121547
4.94,77.6,25,0.138121547
4.94,77.7,25,0.138121547
4.94,77.8,25,0.138121547
4.94,77.9,25,0.138121547
4.94,78,25,0.138121547
4.94,78.1,25,0.138121547
4.94,78.2,25,0.138121547
4.94,78.3,25,0.138121547
4.94,78.4,24,0.132596685
4.94,78.5,24,0.132596685
4.94,78.6,24,0.132596685
4.94,78.7,24,0.132596685
4.94,78.8,24,0.132596685
4.94,78.9,24,0.132596685
4.94,79,23,0.127071823
4.94,79.1,23,0.127071823
4.94,79.2,23,0.127071823
4.94,79.3,24,0.132596685
4.94,79.4,24,0.132596685
4.94,79.5,24,0.132596685
4.94,79.6,24,0.132596685
4.94,79.7,24,0.132596685
4.94,79.8,23,0.127071823
4.94,79.9,23,0.127071823
4.94,80,23,0.127071823
4.94,80.1,23,0.127071823
4.94,80.2,23,0.127071823
4.94,80.3,23,0.127071823
4.94,80.4,23,0.127071823
4.94,80.5,23,0.127071823
4.94,80.6,22,0.121546961
4.94,80.7,22,0.121546961
4.94,80.8,22,0.121546961
4.94,80.9,23,0.127071823
4.94,81,23,0.127071823
4.94,81.1,23,0.127071823
4.94,81.2,23,0.127071823
4.94,81.3,23,0.127071823
4.94,81.4,23,0.127071823
4.94,81.5,22,0.121546961
4.94,81.6,22,0.121546961
4.94,81.7,22,0.121546961
4.94,81.8,22,0.121546961
4.94,81.9,22,0.121546961
4.94,82,22,0.121546961
4.94,82.1,22,0.121546961
4.94,82.2,22,0.121546961
4.94,82.3,21,0.116022099
4.94,82.4,21,0.116022099
4.94,82.5,21,0.116022099
4.94,82.6,21,0.116022099
4.94,82.7,21,0.116022099
4.94,82.8,21,0.116022099
4.94,82.9,22,0.121546961
4.94,83,22,0.121546961
4.94,83.1,21,0.116022099
4.94,83.2,21,0.116022099
4.94,83.3,21,0.116022099
4.94,83.4,21,0.116022099
4.94,83.5,21,0.116022099
4.94,83.6,21,0.116022099
4.94,83.7,21,0.116022099
4.94,83.8,21,0.116022099
4.94,83.9,20,0.110497238
4.94,84,20,0.110497238
4.94,84.1,20,0.110497238
4.94,84.2,20,0.110497238
4.94,84.3,20,0.110497238
4.94,84.4,20,0.110497238
4.94,84.5,20,0.110497238
4.94,84.6,20,0.110497238
4.94,84.7,19,0.104972376
4.94,84.8,19,0.104972376
4.94,84.9,19,0.104972376
4.94,85,19,0.104972376
4.94,85.1,19,0.104972376
4.94,85.2,19,0.104972376
4.94,85.3,19,0.104972376
4.94,85.4,19,0.104972376
4.94,85.5,19,0.104972376
4.94,85.6,18,0.099447514
4.94,85.7,18,0.099447514
4.94,85.8,18,0.099447514
4.94,85.9,18,0.099447514
4.94,86,19,0.104972376
4.94,86.1,19,0.104972376
4.94,86.2,19,0.104972376
4.94,86.3,19,0.104972376
4.94,86.4,18,0.099447514
4.94,86.5,20,0.110497238
4.94,86.6,18,0.099447514
4.94,86.7,18,0.099447514
4.94,86.8,18,0.099447514
4.94,86.9,18,0.099447514
4.94,87,18,0.099447514
4.94,87.1,18,0.099447514
4.94,87.2,18,0.099447514
4.94,87.3,17,0.093922652
4.94,87.4,18,0.099447514
4.94,87.5,18,0.099447514
4.94,87.6,17,0.093922652
4.94,87.7,17,0.093922652
4.94,87.8,18,0.099447514
4.94,87.9,18,0.099447514
4.94,88,18,0.099447514
4.94,88.1,17,0.093922652
4.94,88.2,17,0.093922652
4.94,88.3,17,0.093922652
4.94,88.4,17,0.093922652
4.94,88.5,17,0.093922652
4.94,88.6,17,0.093922652
4.94,88.7,17,0.093922652
4.94,88.8,17,0.093922652
4.94,88.9,17,0.093922652
4.94,89,16,0.08839779
4.94,89.1,16,0.08839779
4.94,89.2,16,0.08839779
4.94,89.3,16,0.08839779
4.94,89.4,16,0.08839779
4.94,89.5,16,0.08839779
4.94,89.6,17,0.093922652
4.94,89.7,17,0.093922652
4.94,89.8,17,0.093922652
4.94,89.9,17,0.093922652
4.94,90,16,0.08839779
4.94,90.1,16,0.08839779
4.94,90.2,16,0.08839779
4.94,90.3,16,0.08839779
4.94,90.4,16,0.08839779
4.94,90.5,16,0.08839779
4.94,90.6,16,0.08839779
4.94,90.7,16,0.08839779
4.94,90.8,15,0.082872928
4.94,90.9,15,0.082872928
4.94,91,15,0.082872928
4.94,91.1,15,0.082872928
4.94,91.2,15,0.082872928
4.94,91.3,15,0.082872928
4.94,91.4,15,0.082872928
4.94,91.5,15,0.082872928
4.94,91.6,15,0.082872928
4.94,91.7,14,0.077348066
4.94,91.8,14,0.077348066
4.94,91.9,15,0.082872928
4.94,92,15,0.082872928
4.94,92.1,15,0.082872928
4.94,92.2,15,0.082872928
4.94,92.3,15,0.082872928
4.94,92.4,15,0.082872928
4.94,92.5,15,0.082872928
4.94,92.6,14,0.077348066
4.94,92.7,14,0.077348066
4.94,92.8,14,0.077348066
4.94,92.9,14,0.077348066
4.94,93,14,0.077348066
4.94,93.1,14,0.077348066
4.94,93.2,14,0.077348066
4.94,93.3,14,0.077348066
4.94,93.4,14,0.077348066
4.94,93.5,14,0.077348066
4.94,93.6,13,0.071823204
4.94,93.7,13,0.071823204
4.94,93.8,13,0.071823204
4.94,93.9,13,0.071823204
4.94,94,13,0.071823204
4.94,94.1,13,0.071823204
4.94,94.2,13,0.071823204
4.94,94.3,13,0.071823204
4.94,94.4,13,0.071823204
4.94,94.5,12,0.066298343
4.94,94.6,12,0.066298343
4.94,94.7,12,0.066298343
4.94,94.8,13,0.071823204
4.94,94.9,13,0.071823204
4.94,95,13,0.071823204
4.94,95.1,13,0.071823204
4.94,95.2,13,0.071823204
4.94,95.3,13,0.071823204
4.94,95.4,13,0.071823204
4.94,95.5,12,0.066298343
4.94,95.6,12,0.066298343
4.94,95.7,12,0.066298343
4.94,95.8,12,0.066298343
4.94,95.9,12,0.066298343
4.94,96,12,0.066298343
4.94,96.1,12,0.066298343
4.94,96.2,12,0.066298343
4.94,96.3,12,0.066298343
4.94,96.4,12,0.066298343
4.94,96.5,12,0.066298343
4.94,96.6,12,0.066298343
4.94,96.7,12,0.066298343
4.94,96.8,12,0.066298343
4.94,96.9,12,0.066298343
4.94,97,12,0.066298343
4.94,97.1,12,0.066298343
4.94,97.2,12,0.066298343
4.94,97.3,12,0.066298343
4.94,97.4,12,0.066298343
4.94,97.5,11,0.060773481
4.94,97.6,11,0.060773481
4.94,97.7,11,0.060773481
4.94,97.8,11,0.060773481
4.94,97.9,11,0.060773481
4.94,98,11,0.060773481
4.94,98.1,11,0.060773481
4.94,98.2,11,0.060773481
4.94,98.3,12,0.066298343
4.94,98.4,12,0.066298343
4.94,98.5,11,0.060773481
4.94,98.6,11,0.060773481
4.94,98.7,11,0.060773481
4.94,98.8,11,0.060773481
4.94,98.9,11,0.060773481
4.94,99,11,0.060773481
4.94,99.1,11,0.060773481
4.94,99.2,11,0.060773481
4.94,99.3,11,0.060773481
4.94,99.4,11,0.060773481
4.94,99.5,10,0.055248619
4.94,99.6,10,0.055248619
4.94,99.7,10,0.055248619
4.94,99.8,10,0.055248619
4.94,99.9,10,0.055248619
4.94,100,10,0.055248619
4.94,100.1,10,0.055248619
4.94,100.2,10,0.055248619
4.94,100.3,10,0.055248619
4.94,100.4,10,0.055248619
4.94,100.5,10,0.055248619
4.94,100.6,9,0.049723757
4.94,100.7,10,0.055248619
4.94,100.8,10,0.055248619
4.94,100.9,10,0.055248619
4.94,101,10,0.055248619
4.94,101.1,10,0.055248619
4.94,101.2,10,0.055248619
4.94,101.3,12,0.066298343
4.94,101.4,10,0.055248619
4.94,101.5,10,0.055248619
4.94,101.6,9,0.049723757
4.94,101.7,9,0.049723757
4.94,101.8,9,0.049723757
4.94,101.9,9,0.049723757
4.94,102,9,0.049723757
4.94,102.1,9,0.049723757
4.94,102.2,9,0.049723757
4.94,102.3,9,0.049723757
4.94,102.4,9,0.049723757
4.94,102.5,9,0.049723757
4.94,102.6,9,0.049723757
4.94,102.7,8,0.044198895
4.94,102.8,8,0.044198895
4.94,102.9,8,0.044198895
4.94,103,8,0.044198895
4.94,103.1,8,0.044198895
4.94,103.2,8,0.044198895
4.94,103.3,8,0.044198895
4.94,103.4,8,0.044198895
4.94,103.5,8,0.044198895
4.94,103.6,8,0.044198895
4.94,103.7,8,0.044198895
4.94,103.8,8,0.044198895
4.94,103.9,8,0.044198895
4.94,104,8,0.044198895
4.94,104.1,8,0.044198895
4.94,104.2,8,0.044198895
4.94,104.3,8,0.044198895
4.94,104.4,8,0.044198895
4.94,104.5,8,0.044198895
4.94,104.6,8,0.044198895
4.94,104.7,8,0.044198895
4.94,104.8,8,0.044198895
4.94,104.9,7,0.038674033
4.94,105,7,0.038674033
4.94,105.1,7,0.038674033
4.94,105.2,7,0.038674033
4.94,105.3,7,0.038674033
4.94,105.4,7,0.038674033
4.94,105.5,7,0.038674033
4.94,105.6,7,0.038674033
4.94,105.7,7,0.038674033
4.94,105.8,7,0.038674033
4.94,105.9,7,0.038674033
4.94,106,7,0.038674033
4.94,106.1,6,0.033149171
4.94,106.2,6,0.033149171
4.94,106.3,6,0.033149171
4.94,106.4,6,0.033149171
4.94,106.5,6,0.033149171
4.94,106.6,6,0.033149171
4.94,106.7,6,0.033149171
4.94,106.8,6,0.033149171
4.94,106.9,6,0.033149171
4.94,107,6,0.033149171
4.94,107.1,5,0.027624309
4.94,107.2,5,0.027624309
4.94,107.3,5,0.027624309
4.94,107.4,5,0.027624309
4.94,107.5,5,0.027624309
4.94,107.6,5,0.027624309
4.94,107.7,5,0.027624309
4.94,107.8,5,0.027624309
4.94,107.9,5,0.027624309
4.94,108,4,0.022099448
4.94,108.1,4,0.022099448
4.94,108.2,4,0.022099448
4.94,108.3,4,0.022099448
4.94,108.4,4,0.022099448
4.94,108.5,4,0.022099448
4.94,108.6,4,0.022099448
4.94,108.7,4,0.022099448
4.94,108.8,3,0.016574586
4.94,108.9,2,0.011049724
4.94,109,2,0.011049724
4.94,109.1,2,0.011049724
4.94,109.2,2,0.011049724
4.94,109.3,1,0.005524862
4.94,109.4,1,0.005524862
4.94,109.5,1,0.005524862
4.94,109.6,0,0
4.94,109.7,0,0
4.94,109.8,0,0
4.94,109.9,0,0
4.94,110,0,0
4.94,110.1,0,0
4.94,110.2,0,0
4.94,110.3,0,0
4.94,110.4,0,0
4.94,110.5,0,0
4.94,110.6,0,0
4.94,110.7,0,0
4.94,110.8,0,0
4.94,110.9,0,0
4.94,111,0,0
4.94,111.1,0,0
4.94,111.2,0,0
4.94,111.3,0,0
4.94,111.4,0,0
4.94,111.5,0,0
4.94,111.6,0,0
4.94,111.7,0,0
4.94,111.8,0,0
4.94,111.9,0,0
4.94,112,0,0
4.94,112.1,0,0
4.94,112.2,0,0
4.94,112.3,0,0
4.94,112.4,0,0
4.94,112.5,0,0
4.94,112.6,0,0
4.94,112.7,0,0
4.94,112.8,0,0
4.94,112.9,0,0
4.94,113,0,0
4.94,113.1,0,0
4.94,113.2,0,0
4.94,113.3,0,0
4.94,113.4,0,0
4.94,113.5,0,0
4.94,113.6,0,0
4.94,113.7,0,0
4.94,113.8,0,0
4.94,113.9,0,0
4.94,114,0,0
4.94,114.1,0,0
4.94,114.2,0,0
4.94,114.3,0,0
4.94,114.4,0,0
4.94,114.5,0,0
4.94,114.6,0,0
4.94,114.7,0,0
4.94,114.8,0,0
4.94,114.9,0,0
4.94,115,0,0
4.94,115.1,0,0
4.94,115.2,0,0
4.94,115.3,0,0
4.94,115.4,0,0
4.94,115.5,0,0
4.94,115.6,0,0
4.94,115.7,0,0
4.94,115.8,0,0
4.94,115.9,0,0
4.94,116,0,0
4.94,116.1,0,0
4.94,116.2,0,0
4.94,116.3,0,0
4.94,116.4,0,0
4.94,116.5,0,0
4.94,116.6,0,0
4.94,116.7,0,0
4.94,116.8,0,0
4.94,116.9,0,0
4.94,117,0,0
4.94,117.1,0,0
4.94,117.2,0,0
4.94,117.3,0,0
4.94,117.4,0,0
4.94,117.5,0,0
4.94,117.6,0,0
4.94,117.7,0,0
4.94,117.8,0,0
4.94,117.9,0,0
4.94,118,0,0
4.94,118.1,0,0
4.94,118.2,0,0
4.94,118.3,0,0
4.94,118.4,0,0
4.94,118.5,0,0
4.94,118.6,0,0
4.94,118.7,0,0
4.94,118.8,0,0
4.94,118.9,0,0
4.94,119,0,0
4.94,119.1,0,0
4.94,119.2,0,0
4.94,119.3,0,0
4.94,119.4,0,0
4.94,119.5,0,0
4.94,119.6,0,0
4.94,119.7,0,0
4.94,119.8,0,0
4.94,119.9,0,0
4.94,120,0,0
4.94,120.1,0,0
4.94,120.2,0,0
4.94,120.3,0,0
4.94,120.4,0,0
4.94,120.5,0,0
4.94,120.6,0,0
4.94,120.7,0,0
4.94,120.8,0,0
4.94,120.9,0,0
4.94,121,0,0
4.94,121.1,0,0
4.94,121.2,0,0
4.94,121.3,0,0
4.94,121.4,0,0
4.94,121.5,0,0
4.94,121.6,0,0
4.94,121.7,0,0
4.94,121.8,0,0
4.94,121.9,0,0
4.94,122,0,0
4.94,122.1,0,0
4.94,122.2,0,0
4.94,122.3,0,0
4.94,122.4,0,0
4.94,122.5,0,0
4.94,122.6,0,0
4.94,122.7,0,0
4.94,122.8,0,0
4.94,122.9,0,0
4.94,123,0,0
4.94,123.1,0,0
4.94,123.2,0,0
4.94,123.3,0,0
4.94,123.4,0,0
4.94,123.5,0,0
4.94,123.6,0,0
4.94,123.7,0,0
4.94,123.8,0,0
4.94,123.9,0,0
4.94,124,0,0
4.94,124.1,0,0
4.94,124.2,0,0
4.94,124.3,0,0
4.94,124.4,0,0
4.94,124.5,0,0
4.94,124.6,0,0
4.94,124.7,0,0
4.94,124.8,0,0
4.94,124.9,0,0
4.94,125,0,0
4.94,125.1,0,0
4.94,125.2,0,0
4.94,125.3,0,0
4.94,125.4,0,0
4.94,125.5,0,0
4.94,125.6,0,0
4.94,125.7,0,0
4.94,125.8,0,0
4.94,125.9,0,0
4.94,126,0,0
4.94,126.1,0,0
4.94,126.2,0,0
4.94,126.3,0,0
4.94,126.4,0,0
4.94,126.5,0,0
4.94,126.6,0,0
4.94,126.7,0,0
4.94,126.8,0,0
4.94,126.9,0,0
4.94,127,0,0
4.94,127.1,0,0
4.94,127.2,0,0
4.94,127.3,0,0
4.94,127.4,0,0
4.94,127.5,0,0
4.94,127.6,0,0
4.94,127.7,0,0
4.94,127.8,0,0
4.94,127.9,0,0
4.94,128,0,0
4.94,128.1,0,0
4.94,128.2,0,0
4.94,128.3,0,0
4.94,128.4,0,0
4.94,128.5,0,0
4.94,128.6,0,0
4.94,128.7,0,0
4.94,128.8,0,0
4.94,128.9,0,0
4.94,129,0,0
4.94,129.1,0,0
4.94,129.2,0,0
4.94,129.3,0,0
4.94,129.4,0,0
4.94,129.5,0,0
4.94,129.6,0,0
4.94,129.7,0,0
4.94,129.8,0,0
4.94,129.9,0,0
4.94,130,0,0
4.94,130.1,0,0
4.94,130.2,0,0
4.94,130.3,0,0
4.94,130.4,0,0
4.94,130.5,0,0
4.94,130.6,0,0
4.94,130.7,0,0
4.94,130.8,0,0
4.94,130.9,0,0
4.94,131,0,0
4.94,131.1,0,0
4.94,131.2,0,0
