a,b,c,d
3.74,20.3,0,0
3.74,20.4,0,0
3.74,20.5,0,0
3.74,20.6,0,0
3.74,20.7,0,0
3.74,20.8,0,0
3.74,20.9,0,0
3.74,21,0,0
3.74,21.1,0,0
3.74,21.2,0,0
3.74,21.3,0,0
3.74,21.4,0,0
3.74,21.5,0,0
3.74,21.6,0,0
3.74,21.7,0,0
3.74,21.8,0,0
3.74,21.9,0,0
3.74,22,0,0
3.74,22.1,0,0
3.74,22.2,0,0
3.74,22.3,0,0
3.74,22.4,0,0
3.74,22.5,0,0
3.74,22.6,0,0
3.74,22.7,0,0
3.74,22.8,0,0
3.74,22.9,0,0
3.74,23,0,0
3.74,23.1,0,0
3.74,23.2,0,0
3.74,23.3,0,0
3.74,23.4,0,0
3.74,23.5,0,0
3.74,23.6,0,0
3.74,23.7,0,0
3.74,23.8,0,0
3.74,23.9,0,0
3.74,24,0,0
3.74,24.1,0,0
3.74,24.2,0,0
3.74,24.3,0,0
3.74,24.4,0,0
3.74,24.5,0,0
3.74,24.6,0,0
3.74,24.7,0,0
3.74,24.8,0,0
3.74,24.9,0,0
3.74,25,0,0
3.74,25.1,0,0
3.74,25.2,0,0
3.74,25.3,0,0
3.74,25.4,0,0
3.74,25.5,0,0
3.74,25.6,0,0
3.74,25.7,0,0
3.74,25.8,0,0
3.74,25.9,0,0
3.74,26,0,0
3.74,26.1,0,0
3.74,26.2,0,0
3.74,26.3,0,0
3.74,26.4,0,0
3.74,26.5,0,0
3.74,26.6,0,0
3.74,26.7,0,0
3.74,26.8,0,0
3.74,26.9,0,0
3.74,27,0,0
3.74,27.1,0,0
3.74,27.2,0,0
3.74,27.3,0,0
3.74,27.4,0,0
3.74,27.5,0,0
3.74,27.6,0,0
3.74,27.7,0,0
3.74,27.8,0,0
3.74,27.9,0,0
3.74,28,0,0
3.74,28.1,0,0
3.74,28.2,0,0
3.74,28.3,0,0
3.74,28.4,0,0
3.74,28.5,0,0
3.74,28.6,0,0
3.74,28.7,0,0
3.74,28.8,0,0
3.74,28.9,0,0
3.74,29,0,0
3.74,29.1,0,0
3.74,29.2,0,0
3.74,29.3,0,0
3.74,29.4,0,0
3.74,29.5,0,0
3.74,29.6,0,0
3.74,29.7,0,0
3.74,29.8,0,0
3.74,29.9,0,0
3.74,30,0,0
3.74,30.1,0,0
3.74,30.2,0,0
3.74,30.3,0,0
3.74,30.4,0,0
3.74,30.5,0,0
3.74,30.6,0,0
3.74,30.7,0,0
3.74,30.8,0,0
3.74,30.9,0,0
3.74,31,0,0
3.74,31.1,0,0
3.74,31.2,0,0
3.74,31.3,0,0
3.74,31.4,0,0
3.74,31.5,0,0
3.74,31.6,0,0
3.74,31.7,0,0
3.74,31.8,0,0
3.74,31.9,0,0
3.74,32,0,0
3.74,32.1,0,0
3.74,32.2,0,0
3.74,32.3,0,0
3.74,32.4,0,0
3.74,32.5,0,0
3.74,32.6,0,0
3.74,32.7,0,0
3.74,32.8,0,0
3.74,32.9,0,0
3.74,33,0,0
3.74,33.1,0,0
3.74,33.2,0,0
3.74,33.3,0,0
3.74,33.4,0,0
3.74,33.5,0,0
3.74,33.6,0,0
3.74,33.7,0,0
3.74,33.8,0,0
3.74,33.9,0,0
3.74,34,0,0
3.74,34.1,0,0
3.74,34.2,0,0
3.74,34.3,0,0
3.74,34.4,0,0
3.74,34.5,0,0
3.74,34.6,0,0
3.74,34.7,0,0
3.74,34.8,0,0
3.74,34.9,0,0
3.74,35,0,0
3.74,35.1,0,0
3.74,35.2,0,0
3.74,35.3,0,0
3.74,35.4,0,0
3.74,35.5,0,0
3.74,35.6,0,0
3.74,35.7,0,0
3.74,35.8,0,0
3.74,35.9,0,0
3.74,36,0,0
3.74,36.1,0,0
3.74,36.2,0,0
3.74,36.3,0,0
3.74,36.4,0,0
3.74,36.5,0,0
3.74,36.6,0,0
3.74,36.7,0,0
3.74,36.8,0,0
3.74,36.9,0,0
3.74,37,0,0
3.74,37.1,0,0
3.74,37.2,0,0
3.74,37.3,0,0
3.74,37.4,0,0
3.74,37.5,0,0
3.74,37.6,0,0
3.74,37.7,0,0
3.74,37.8,0,0
3.74,37.9,0,0
3.74,38,0,0
3.74,38.1,0,0
3.74,38.2,0,0
3.74,38.3,0,0
3.74,38.4,0,0
3.74,38.5,0,0
3.74,38.6,0,0
3.74,38.7,0,0
3.74,38.8,0,0
3.74,38.9,0,0
3.74,39,0,0
3.74,39.1,0,0
3.74,39.2,0,0
3.74,39.3,0,0
3.74,39.4,0,0
3.74,39.5,0,0
3.74,39.6,0,0
3.74,39.7,0,0
3.74,39.8,0,0
3.74,39.9,0,0
3.74,40,0,0
3.74,40.1,0,0
3.74,40.2,0,0
3.74,40.3,0,0
3.74,40.4,0,0
3.74,40.5,0,0
3.74,40.6,0,0
3.74,40.7,0,0
3.74,40.8,0,0
3.74,40.9,0,0
3.74,41,0,0
3.74,41.1,0,0
3.74,41.2,0,0
3.74,41.3,0,0
3.74,41.4,0,0
3.74,41.5,0,0
3.74,41.6,0,0
3.74,41.7,0,0
3.74,41.8,0,0
3.74,41.9,0,0
3.74,42,0,0
3.74,42.1,0,0
3.74,42.2,0,0
3.74,42.3,0,0
3.74,42.4,0,0
3.74,42.5,0,0
3.74,42.6,0,0
3.74,42.7,0,0
3.74,42.8,0,0
3.74,42.9,0,0
3.74,43,0,0
3.74,43.1,0,0
3.74,43.2,0,0
3.74,43.3,0,0
3.74,43.4,0,0
3.74,43.5,0,0
3.74,43.6,0,0
3.74,43.7,0,0
3.74,43.8,0,0
3.74,43.9,0,0
3.74,44,0,0
3.74,44.1,0,0
3.74,44.2,0,0
3.74,44.3,0,0
3.74,44.4,0,0
3.74,44.5,0,0
3.74,44.6,0,0
3.74,44.7,0,0
3.74,44.8,0,0
3.74,44.9,0,0
3.74,45,0,0
3.74,45.1,0,0
3.74,45.2,0,0
3.74,45.3,0,0
3.74,45.4,0,0
3.74,45.5,0,0
3.74,45.6,0,0
3.74,45.7,0,0
3.74,45.8,0,0
3.74,45.9,0,0
3.74,46,0,0
3.74,46.1,0,0
3.74,46.2,0,0
3.74,46.3,0,0
3.74,46.4,0,0
3.74,46.5,0,0
3.74,46.6,0,0
3.74,46.7,0,0
3.74,46.8,0,0
3.74,46.9,0,0
3.74,47,0,0
3.74,47.1,0,0
3.74,47.2,0,0
3.74,47.3,0,0
3.74,47.4,0,0
3.74,47.5,0,0
3.74,47.6,0,0
3.74,47.7,0,0
3.74,47.8,0,0
3.74,47.9,0,0
3.74,48,0,0
3.74,48.1,0,0
3.74,48.2,0,0
3.74,48.3,0,0
3.74,48.4,0,0
3.74,48.5,0,0
3.74,48.6,0,0
3.74,48.7,0,0
3.74,48.8,0,0
3.74,48.9,0,0
3.74,49,0,0
3.74,49.1,0,0
3.74,49.2,0,0
3.74,49.3,0,0
3.74,49.4,0,0
3.74,49.5,0,0
3.74,49.6,0,0
3.74,49.7,0,0
3.74,49.8,0,0
3.74,49.9,0,0
3.74,50,0,0
3.74,50.1,0,0
3.74,50.2,0,0
3.74,50.3,0,0
3.74,50.4,0,0
3.74,50.5,0,0
3.74,50.6,0,0
3.74,50.7,0,0
3.74,50.8,0,0
3.74,50.9,0,0
3.74,51,0,0
3.74,51.1,0,0
3.74,51.2,0,0
3.74,51.3,0,0
3.74,51.4,0,0
3.74,51.5,0,0
3.74,51.6,0,0
3.74,51.7,0,0
3.74,51.8,0,0
3.74,51.9,0,0
3.74,52,0,0
3.74,52.1,0,0
3.74,52.2,0,0
3.74,52.3,0,0
3.74,52.4,0,0
3.74,52.5,0,0
3.74,52.6,0,0
3.74,52.7,0,0
3.74,52.8,0,0
3.74,52.9,0,0
3.74,53,0,0
3.74,53.1,0,0
3.74,53.2,0,0
3.74,53.3,0,0
3.74,53.4,0,0
3.74,53.5,0,0
3.74,53.6,0,0
3.74,53.7,0,0
3.74,53.8,0,0
3.74,53.9,0,0
3.74,54,0,0
3.74,54.1,0,0
3.74,54.2,0,0
3.74,54.3,0,0
3.74,54.4,0,0
3.74,54.5,0,0
3.74,54.6,0,0
3.74,54.7,0,0
3.74,54.8,0,0
3.74,54.9,0,0
3.74,55,0,0
3.74,55.1,0,0
3.74,55.2,0,0
3.74,55.3,0,0
3.74,55.4,0,0
3.74,55.5,0,0
3.74,55.6,0,0
3.74,55.7,0,0
3.74,55.8,0,0
3.74,55.9,0,0
3.74,56,0,0
3.74,56.1,0,0
3.74,56.2,0,0
3.74,56.3,0,0
3.74,56.4,0,0
3.74,56.5,0,0
3.74,56.6,0,0
3.74,56.7,0,0
3.74,56.8,0,0
3.74,56.9,0,0
3.74,57,0,0
3.74,57.1,0,0
3.74,57.2,0,0
3.74,57.3,0,0
3.74,57.4,0,0
3.74,57.5,0,0
3.74,57.6,0,0
3.74,57.7,0,0
3.74,57.8,0,0
3.74,57.9,0,0
3.74,58,0,0
3.74,58.1,0,0
3.74,58.2,0,0
3.74,58.3,0,0
3.74,58.4,0,0
3.74,58.5,0,0
3.74,58.6,0,0
3.74,58.7,0,0
3.74,58.8,0,0
3.74,58.9,0,0
3.74,59,0,0
3.74,59.1,0,0
3.74,59.2,0,0
3.74,59.3,0,0
3.74,59.4,0,0
3.74,59.5,0,0
3.74,59.6,0,0
3.74,59.7,0,0
3.74,59.8,0,0
3.74,59.9,0,0
3.74,60,0,0
3.74,60.1,0,0
3.74,60.2,0,0
3.74,60.3,0,0
3.74,60.4,0,0
3.74,60.5,0,0
3.74,60.6,0,0
3.74,60.7,0,0
3.74,60.8,0,0
3.74,60.9,0,0
3.74,61,0,0
3.74,61.1,0,0
3.74,61.2,0,0
3.74,61.3,0,0
3.74,61.4,0,0
3.74,61.5,0,0
3.74,61.6,0,0
3.74,61.7,0,0
3.74,61.8,0,0
3.74,61.9,0,0
3.74,62,0,0
3.74,62.1,0,0
3.74,62.2,0,0
3.74,62.3,0,0
3.74,62.4,0,0
3.74,62.5,0,0
3.74,62.6,0,0
3.74,62.7,0,0
3.74,62.8,0,0
3.74,62.9,0,0
3.74,63,0,0
3.74,63.1,0,0
3.74,63.2,0,0
3.74,63.3,0,0
3.74,63.4,0,0
3.74,63.5,0,0
3.74,63.6,0,0
3.74,63.7,0,0
3.74,63.8,0,0
3.74,63.9,0,0
3.74,64,0,0
3.74,64.1,0,0
3.74,64.2,0,0
3.74,64.3,0,0
3.74,64.4,0,0
3.74,64.5,0,0
3.74,64.6,0,0
3.74,64.7,0,0
3.74,64.8,0,0
3.74,64.9,0,0
3.74,65,0,0
3.74,65.1,0,0
3.74,65.2,0,0
3.74,65.3,0,0
3.74,65.4,0,0
3.74,65.5,0,0
3.74,65.6,0,0
3.74,65.7,0,0
3.74,65.8,0,0
3.74,65.9,0,0
3.74,66,0,0
3.74,66.1,0,0
3.74,66.2,0,0
3.74,66.3,0,0
3.74,66.4,0,0
3.74,66.5,0,0
3.74,66.6,0,0
3.74,66.7,0,0
3.74,66.8,0,0
3.74,66.9,0,0
3.74,67,0,0
3.74,67.1,0,0
3.74,67.2,0,0
3.74,67.3,0,0
3.74,67.4,0,0
3.74,67.5,0,0
3.74,67.6,0,0
3.74,67.7,0,0
3.74,67.8,0,0
3.74,67.9,0,0
3.74,68,0,0
3.74,68.1,0,0
3.74,68.2,0,0
3.74,68.3,0,0
3.74,68.4,0,0
3.74,68.5,0,0
3.74,68.6,0,0
3.74,68.7,0,0
3.74,68.8,0,0
3.74,68.9,0,0
3.74,69,0,0
3.74,69.1,0,0
3.74,69.2,0,0
3.74,69.3,0,0
3.74,69.4,0,0
3.74,69.5,0,0
3.74,69.6,0,0
3.74,69.7,0,0
3.74,69.8,0,0
3.74,69.9,0,0
3.74,70,0,0
3.74,70.1,0,0
3.74,70.2,0,0
3.74,70.3,0,0
3.74,70.4,0,0
3.74,70.5,0,0
3.74,70.6,0,0
3.74,70.7,0,0
3.74,70.8,0,0
3.74,70.9,0,0
3.74,71,0,0
3.74,71.1,0,0
3.74,71.2,0,0
3.74,71.3,0,0
3.74,71.4,0,0
3.74,71.5,0,0
3.74,71.6,0,0
3.74,71.7,0,0
3.74,71.8,0,0
3.74,71.9,0,0
3.74,72,0,0
3.74,72.1,0,0
3.74,72.2,0,0
3.74,72.3,0,0
3.74,72.4,0,0
3.74,72.5,0,0
3.74,72.6,0,0
3.74,72.7,0,0
3.74,72.8,0,0
3.74,72.9,0,0
3.74,73,0,0
3.74,73.1,0,0
3.74,73.2,0,0
3.74,73.3,0,0
3.74,73.4,0,0
3.74,73.5,0,0
3.74,73.6,0,0
3.74,73.7,0,0
3.74,73.8,0,0
3.74,73.9,0,0
3.74,74,0,0
3.74,74.1,0,0
3.74,74.2,0,0
3.74,74.3,0,0
3.74,74.4,0,0
3.74,74.5,0,0
3.74,74.6,0,0
3.74,74.7,0,0
3.74,74.8,0,0
3.74,74.9,0,0
3.74,75,0,0
3.74,75.1,0,0
3.74,75.2,0,0
3.74,75.3,0,0
3.74,75.4,0,0
3.74,75.5,0,0
3.74,75.6,0,0
3.74,75.7,0,0
3.74,75.8,0,0
3.74,75.9,0,0
3.74,76,0,0
3.74,76.1,0,0
3.74,76.2,0,0
3.74,76.3,0,0
3.74,76.4,0,0
3.74,76.5,0,0
3.74,76.6,0,0
3.74,76.7,0,0
3.74,76.8,0,0
3.74,76.9,0,0
3.74,77,0,0
3.74,77.1,0,0
3.74,77.2,0,0
3.74,77.3,0,0
3.74,77.4,0,0
3.74,77.5,0,0
3.74,77.6,0,0
3.74,77.7,0,0
3.74,77.8,0,0
3.74,77.9,0,0
3.74,78,0,0
3.74,78.1,0,0
3.74,78.2,0,0
3.74,78.3,0,0
3.74,78.4,0,0
3.74,78.5,0,0
3.74,78.6,0,0
3.74,78.7,0,0
3.74,78.8,0,0
3.74,78.9,0,0
3.74,79,0,0
3.74,79.1,0,0
3.74,79.2,0,0
3.74,79.3,0,0
3.74,79.4,0,0
3.74,79.5,0,0
3.74,79.6,0,0
3.74,79.7,0,0
3.74,79.8,0,0
3.74,79.9,0,0
3.74,80,0,0
3.74,80.1,0,0
3.74,80.2,0,0
3.74,80.3,0,0
3.74,80.4,0,0
3.74,80.5,0,0
3.74,80.6,0,0
3.74,80.7,0,0
3.74,80.8,0,0
3.74,80.9,0,0
3.74,81,0,0
3.74,81.1,0,0
3.74,81.2,0,0
3.74,81.3,0,0
3.74,81.4,0,0
3.74,81.5,0,0
3.74,81.6,0,0
3.74,81.7,0,0
3.74,81.8,0,0
3.74,81.9,0,0
3.74,82,0,0
3.74,82.1,0,0
3.74,82.2,0,0
3.74,82.3,0,0
3.74,82.4,0,0
3.74,82.5,0,0
3.74,82.6,0,0
3.74,82.7,0,0
3.74,82.8,0,0
3.74,82.9,0,0
3.74,83,0,0
3.74,83.1,0,0
3.74,83.2,0,0
3.74,83.3,0,0
3.74,83.4,0,0
3.74,83.5,0,0
3.74,83.6,0,0
3.74,83.7,0,0
3.74,83.8,0,0
3.74,83.9,0,0
3.74,84,0,0
3.74,84.1,0,0
3.74,84.2,0,0
3.74,84.3,0,0
3.74,84.4,0,0
3.74,84.5,0,0
3.74,84.6,0,0
3.74,84.7,0,0
3.74,84.8,0,0
3.74,84.9,0,0
3.74,85,0,0
3.74,85.1,0,0
3.74,85.2,0,0
3.74,85.3,0,0
3.74,85.4,0,0
3.74,85.5,0,0
3.74,85.6,0,0
3.74,85.7,0,0
3.74,85.8,0,0
3.74,85.9,0,0
3.74,86,0,0
3.74,86.1,0,0
3.74,86.2,0,0
3.74,86.3,0,0
3.74,86.4,0,0
3.74,86.5,0,0
3.74,86.6,0,0
3.74,86.7,0,0
3.74,86.8,0,0
3.74,86.9,0,0
3.74,87,0,0
3.74,87.1,0,0
3.74,87.2,0,0
3.74,87.3,0,0
3.74,87.4,0,0
3.74,87.5,0,0
3.74,87.6,0,0
3.74,87.7,0,0
3.74,87.8,0,0
3.74,87.9,0,0
3.74,88,0,0
3.74,88.1,0,0
3.74,88.2,0,0
3.74,88.3,0,0
3.74,88.4,0,0
3.74,88.5,0,0
3.74,88.6,0,0
3.74,88.7,0,0
3.74,88.8,0,0
3.74,88.9,0,0
3.74,89,0,0
3.74,89.1,0,0
3.74,89.2,0,0
3.74,89.3,0,0
3.74,89.4,0,0
3.74,89.5,0,0
3.74,89.6,0,0
3.74,89.7,0,0
3.74,89.8,0,0
3.74,89.9,0,0
3.74,90,0,0
3.74,90.1,0,0
3.74,90.2,0,0
3.74,90.3,0,0
3.74,90.4,0,0
3.74,90.5,0,0
3.74,90.6,0,0
3.74,90.7,0,0
3.74,90.8,0,0
3.74,90.9,0,0
3.74,91,0,0
3.74,91.1,0,0
3.74,91.2,0,0
3.74,91.3,0,0
3.74,91.4,0,0
3.74,91.5,0,0
3.74,91.6,0,0
3.74,91.7,0,0
3.74,91.8,0,0
3.74,91.9,0,0
3.74,92,0,0
3.74,92.1,0,0
3.74,92.2,0,0
3.74,92.3,0,0
3.74,92.4,0,0
3.74,92.5,0,0
3.74,92.6,0,0
3.74,92.7,0,0
3.74,92.8,0,0
3.74,92.9,0,0
3.74,93,0,0
3.74,93.1,0,0
3.74,93.2,0,0
3.74,93.3,0,0
3.74,93.4,0,0
3.74,93.5,0,0
3.74,93.6,0,0
3.74,93.7,0,0
3.74,93.8,0,0
3.74,93.9,0,0
3.74,94,0,0
3.74,94.1,0,0
3.74,94.2,0,0
3.74,94.3,0,0
3.74,94.4,0,0
3.74,94.5,0,0
3.74,94.6,0,0
3.74,94.7,0,0
3.74,94.8,0,0
3.74,94.9,0,0
3.74,95,0,0
3.74,95.1,0,0
3.74,95.2,0,0
3.74,95.3,0,0
3.74,95.4,0,0
3.74,95.5,0,0
3.74,95.6,0,0
3.74,95.7,0,0
3.74,95.8,0,0
3.74,95.9,0,0
3.74,96,0,0
3.74,96.1,0,0
3.74,96.2,0,0
3.74,96.3,0,0
3.74,96.4,0,0
3.74,96.5,0,0
3.74,96.6,0,0
3.74,96.7,0,0
3.74,96.8,0,0
3.74,96.9,0,0
3.74,97,0,0
3.74,97.1,0,0
3.74,97.2,0,0
3.74,97.3,0,0
3.74,97.4,0,0
3.74,97.5,0,0
3.74,97.6,0,0
3.74,97.7,0,0
3.74,97.8,0,0
3.74,97.9,0,0
3.74,98,0,0
3.74,98.1,0,0
3.74,98.2,0,0
3.74,98.3,0,0
3.74,98.4,0,0
3.74,98.5,0,0
3.74,98.6,0,0
3.74,98.7,0,0
3.74,98.8,0,0
3.74,98.9,0,0
3.74,99,0,0
3.74,99.1,0,0
3.74,99.2,0,0
3.74,99.3,0,0
3.74,99.4,0,0
3.74,99.5,0,0
3.74,99.6,0,0
3.74,99.7,0,0
3.74,99.8,0,0
3.74,99.9,0,0
3.74,100,0,0
3.74,100.1,0,0
3.74,100.2,0,0
3.74,100.3,0,0
3.74,100.4,0,0
3.74,100.5,0,0
3.74,100.6,0,0
3.74,100.7,0,0
3.74,100.8,0,0
3.74,100.9,0,0
3.74,101,0,0
3.74,101.1,0,0
3.74,101.2,0,0
3.74,101.3,0,0
3.74,101.4,0,0
3.74,101.5,0,0
3.74,101.6,0,0
3.74,101.7,0,0
3.74,101.8,0,0
3.74,101.9,0,0
3.74,102,0,0
3.74,102.1,0,0
3.74,102.2,0,0
3.74,102.3,0,0
3.74,102.4,0,0
3.74,102.5,0,0
3.74,102.6,0,0
3.74,102.7,0,0
3.74,102.8,0,0
3.74,102.9,0,0
3.74,103,0,0
3.74,103.1,0,0
3.74,103.2,0,0
3.74,103.3,0,0
3.74,103.4,0,0
3.74,103.5,0,0
3.74,103.6,0,0
3.74,103.7,0,0
3.74,103.8,0,0
3.74,103.9,0,0
3.74,104,0,0
3.74,104.1,0,0
3.74,104.2,0,0
3.74,104.3,0,0
3.74,104.4,0,0
3.74,104.5,0,0
3.74,104.6,0,0
3.74,104.7,0,0
3.74,104.8,0,0
3.74,104.9,0,0
3.74,105,0,0
3.74,105.1,0,0
3.74,105.2,0,0
3.74,105.3,0,0
3.74,105.4,0,0
3.74,105.5,0,0
3.74,105.6,0,0
3.74,105.7,0,0
3.74,105.8,0,0
3.74,105.9,0,0
3.74,106,0,0
3.74,106.1,0,0
3.74,106.2,0,0
3.74,106.3,0,0
3.74,106.4,0,0
3.74,106.5,0,0
3.74,106.6,0,0
3.74,106.7,0,0
3.74,106.8,0,0
3.74,106.9,0,0
3.74,107,0,0
3.74,107.1,0,0
3.74,107.2,0,0
3.74,107.3,0,0
3.74,107.4,0,0
3.74,107.5,0,0
3.74,107.6,0,0
3.74,107.7,0,0
3.74,107.8,0,0
3.74,107.9,0,0
3.74,108,0,0
3.74,108.1,0,0
3.74,108.2,0,0
3.74,108.3,0,0
3.74,108.4,0,0
3.74,108.5,0,0
3.74,108.6,0,0
3.74,108.7,0,0
3.74,108.8,0,0
3.74,108.9,0,0
3.74,109,0,0
3.74,109.1,0,0
3.74,109.2,0,0
3.74,109.3,0,0
3.74,109.4,0,0
3.74,109.5,0,0
3.74,109.6,0,0
3.74,109.7,0,0
3.74,109.8,0,0
3.74,109.9,0,0
3.74,110,0,0
3.74,110.1,0,0
3.74,110.2,0,0
3.74,110.3,0,0
3.74,110.4,0,0
3.74,110.5,0,0
3.74,110.6,0,0
3.74,110.7,0,0
3.74,110.8,0,0
3.74,110.9,0,0
3.74,111,0,0
3.74,111.1,0,0
3.74,111.2,0,0
3.74,111.3,0,0
3.74,111.4,0,0
3.74,111.5,0,0
3.74,111.6,0,0
3.74,111.7,0,0
3.74,111.8,0,0
3.74,111.9,0,0
3.74,112,0,0
3.74,112.1,0,0
3.74,112.2,0,0
3.74,112.3,0,0
3.74,112.4,0,0
3.74,112.5,0,0
3.74,112.6,0,0
3.74,112.7,0,0
3.74,112.8,0,0
3.74,112.9,0,0
3.74,113,0,0
3.74,113.1,0,0
3.74,113.2,0,0
3.74,113.3,0,0
3.74,113.4,0,0
3.74,113.5,0,0
3.74,113.6,0,0
3.74,113.7,0,0
3.74,113.8,0,0
3.74,113.9,0,0
3.74,114,0,0
3.74,114.1,0,0
3.74,114.2,0,0
3.74,114.3,0,0
3.74,114.4,0,0
3.74,114.5,0,0
3.74,114.6,0,0
3.74,114.7,0,0
3.74,114.8,0,0
3.74,114.9,0,0
3.74,115,0,0
3.74,115.1,0,0
3.74,115.2,0,0
3.74,115.3,0,0
3.74,115.4,0,0
3.74,115.5,0,0
3.74,115.6,0,0
3.74,115.7,0,0
3.74,115.8,0,0
3.74,115.9,0,0
3.74,116,0,0
3.74,116.1,0,0
3.74,116.2,0,0
3.74,116.3,0,0
3.74,116.4,0,0
3.74,116.5,0,0
3.74,116.6,0,0
3.74,116.7,0,0
3.74,116.8,0,0
3.74,116.9,0,0
3.74,117,0,0
3.74,117.1,0,0
3.74,117.2,0,0
3.74,117.3,0,0
3.74,117.4,0,0
3.74,117.5,0,0
3.74,117.6,0,0
3.74,117.7,0,0
3.74,117.8,0,0
3.74,117.9,0,0
3.74,118,0,0
3.74,118.1,0,0
3.74,118.2,0,0
3.74,118.3,0,0
3.74,118.4,0,0
3.74,118.5,0,0
3.74,118.6,0,0
3.74,118.7,0,0
3.74,118.8,0,0
3.74,118.9,0,0
3.74,119,0,0
3.74,119.1,0,0
3.74,119.2,0,0
3.74,119.3,0,0
3.74,119.4,0,0
3.74,119.5,0,0
3.74,119.6,0,0
3.74,119.7,0,0
3.74,119.8,0,0
3.74,119.9,0,0
3.74,120,0,0
3.74,120.1,0,0
3.74,120.2,0,0
3.74,120.3,0,0
3.74,120.4,0,0
3.74,120.5,0,0
3.74,120.6,0,0
3.74,120.7,0,0
3.74,120.8,0,0
3.74,120.9,0,0
3.74,121,0,0
3.74,121.1,0,0
3.74,121.2,0,0
3.74,121.3,0,0
3.74,121.4,0,0
3.74,121.5,0,0
3.74,121.6,0,0
3.74,121.7,0,0
3.74,121.8,0,0
3.74,121.9,0,0
3.74,122,0,0
3.74,122.1,0,0
3.74,122.2,0,0
3.74,122.3,0,0
3.74,122.4,0,0
3.74,122.5,0,0
3.74,122.6,0,0
3.74,122.7,0,0
3.74,122.8,0,0
3.74,122.9,0,0
3.74,123,0,0
3.74,123.1,0,0
3.74,123.2,0,0
3.74,123.3,0,0
3.74,123.4,0,0
3.74,123.5,0,0
3.74,123.6,0,0
3.74,123.7,0,0
3.74,123.8,0,0
3.74,123.9,0,0
3.74,124,0,0
3.74,124.1,0,0
3.74,124.2,0,0
3.74,124.3,0,0
3.74,124.4,0,0
3.74,124.5,0,0
3.74,124.6,0,0
3.74,124.7,0,0
3.74,124.8,0,0
3.74,124.9,0,0
3.74,125,0,0
3.74,125.1,0,0
3.74,125.2,0,0
3.74,125.3,0,0
3.74,125.4,0,0
3.74,125.5,0,0
3.74,125.6,0,0
3.74,125.7,0,0
3.74,125.8,0,0
3.74,125.9,0,0
3.74,126,0,0
3.74,126.1,0,0
3.74,126.2,0,0
3.74,126.3,0,0
3.74,126.4,0,0
3.74,126.5,0,0
3.74,126.6,0,0
3.74,126.7,0,0
3.74,126.8,0,0
3.74,126.9,0,0
3.74,127,0,0
3.74,127.1,0,0
3.74,127.2,0,0
3.74,127.3,0,0
3.74,127.4,0,0
3.74,127.5,0,0
3.74,127.6,0,0
3.74,127.7,0,0
3.74,127.8,0,0
3.74,127.9,0,0
3.74,128,0,0
3.74,128.1,0,0
3.74,128.2,0,0
3.74,128.3,0,0
3.74,128.4,0,0
3.74,128.5,0,0
3.74,128.6,0,0
3.74,128.7,0,0
3.74,128.8,0,0
3.74,128.9,0,0
3.74,129,0,0
3.74,129.1,0,0
3.74,129.2,0,0
3.74,129.3,0,0
3.74,129.4,0,0
3.74,129.5,0,0
3.74,129.6,0,0
3.74,129.7,0,0
3.74,129.8,0,0
3.74,129.9,0,0
3.74,130,0,0
3.74,130.1,0,0
3.74,130.2,0,0
3.74,130.3,0,0
3.74,130.4,0,0
3.74,130.5,0,0
3.74,130.6,0,0
3.74,130.7,0,0
3.74,130.8,0,0
3.74,130.9,0,0
3.74,131,0,0
3.74,131.1,0,0
3.74,131.2,0,0
3.74,131.3,0,0
3.74,131.4,0,0
3.74,131.5,0,0
3.74,131.6,0,0
3.74,131.7,0,0
3.74,131.8,0,0
3.74,131.9,0,0
3.74,132,0,0
3.74,132.1,0,0
3.74,132.2,0,0
3.74,132.3,0,0
3.74,132.4,0,0
3.74,132.5,0,0
3.74,132.6,0,0
3.74,132.7,0,0
3.74,132.8,0,0
3.74,132.9,0,0
3.74,133,0,0
3.74,133.1,0,0
3.74,133.2,0,0
3.74,133.3,0,0
3.74,133.4,0,0
3.74,133.5,0,0
3.74,133.6,0,0
3.74,133.7,0,0
3.74,133.8,0,0
3.74,133.9,0,0
3.74,134,0,0
3.74,134.1,0,0
3.74,134.2,0,0
3.74,134.3,0,0
3.74,134.4,0,0
3.74,134.5,0,0
3.74,134.6,0,0
3.74,134.7,0,0
3.74,134.8,0,0
3.74,134.9,0,0
3.74,135,0,0
3.74,135.1,0,0
3.74,135.2,0,0
3.74,135.3,0,0
3.74,135.4,0,0
3.74,135.5,0,0
3.74,135.6,0,0
3.74,135.7,0,0
3.74,135.8,0,0
3.74,135.9,0,0
3.74,136,0,0
3.74,136.1,0,0
3.74,136.2,0,0
3.74,136.3,0,0
3.74,136.4,0,0
3.74,136.5,0,0
3.74,136.6,0,0
3.74,136.7,0,0
3.74,136.8,0,0
3.74,136.9,0,0
3.74,137,0,0
3.74,137.1,0,0
3.74,137.2,0,0
3.74,137.3,0,0
3.74,137.4,0,0
3.74,137.5,0,0
3.74,137.6,0,0
3.74,137.7,0,0
3.74,137.8,0,0
3.74,137.9,0,0
3.74,138,0,0
3.74,138.1,0,0
3.74,138.2,0,0
3.74,138.3,0,0
3.74,138.4,0,0
3.74,138.5,0,0
3.74,138.6,0,0
3.74,138.7,0,0
